男,20,國訓中心,75,3,32,64,16,3,73,16,46,7,46,23,53,51
男,21,台電公司,75,3,34,59,12,1,73,6,38,6,50,22,52,47
男,21,桃園石易,48,0,29,81,5,0,52,4,64,6,51,31,73,34
男,22,長力男排,118,3,63,142,8,9,117,4,92,6,105,37,139,80
男,22,國訓中心,114,2,64,133,11,4,114,11,102,8,92,33,129,79
女,13,ATTACKLINE,92,3,52,140,5,5,91,2,74,5,121,21,131,62
女,13,匯竑國際,78,1,42,125,9,2,79,2,81,5,115,29,121,53
女,14,匯竑國際,64,0,37,116,4,4,64,7,70,9,107,21,113,45
女,14,ATTACKLINE,77,3,35,91,1,2,51,2,46,6,75,24,88,38
男,23,MIZUNO,113,3,66,142,10,3,111,14,97,8,102,33,139,79
男,23,長力男排,113,2,52,109,6,3,101,10,82,7,85,21,105,61
男,24,國訓中心,76,1,34,70,8,3,62,7,62,1,42,18,66,45
男,24,台電公司,95,3,50,94,13,5,94,4,59,1,67,16,88,68
男,25,桃園石易,50,0,31,91,6,0,52,43,67,28,85,35,88,37
男,25,MIZUNO,75,3,38,90,10,4,73,35,43,37,86,30,87,52
男,26,長力男排,60,0,41,79,2,0,62,47,66,18,47,34,75,43
男,26,台電公司,75,3,46,82,8,4,73,43,56,11,57,31,70,58
女,15,匯竑國際,40,0,16,90,4,0,42,37,63,22,68,22,78,20
女,15,中國人纖,75,3,47,90,2,3,72,20,35,35,91,15,73,52
女,16,中國人纖,75,3,51,106,5,3,73,31,51,55,88,27,100,59
女,16,匯竑國際,55,0,29,95,5,3,57,30,64,26,101,9,86,37
男,27,國訓中心,99,3,53,112,9,6,98,42,73,32,81,39,104,68
男,27,桃園石易,88,1,40,111,12,4,87,35,83,23,78,22,104,56
男,28,台電公司,105,3,52,110,11,2,103,39,72,33,84,40,94,65
男,28,MIZUNO,92,1,51,119,13,7,91,56,93,32,79,56,107,71
女,17,台電公司,100,2,54,164,11,3,100,63,90,85,158,44,146,68
女,17,ATTACKLINE,101,3,63,175,9,2,99,45,90,98,167,34,164,74
女,18,匯竑國際,48,0,31,93,4,2,48,22,69,42,81,19,89,37
女,18,中國人纖,75,3,52,104,1,4,71,26,43,58,102,25,94,57
男,29,桃園石易,104,2,81,178,16,3,146,77,133,47,143,84,167,100
男,29,長力男排,109,3,111,209,19,9,171,92,152,55,127,87,196,139
男,30,MIZUNO,65,0,40,95,6,0,66,29,68,30,59,16,90,46
男,30,國訓中心,81,3,39,77,8,4,80,30,53,21,60,36,77,51
男,31,桃園石易,72,0,44,92,8,1,73,49,75,23,46,35,96,53
男,31,台電公司,85,3,51,89,6,3,84,31,57,29,58,20,82,60
男,32,國訓中心,75,3,45,81,10,4,74,32,55,15,44,29,72,59
男,32,長力男排,58,0,32,79,7,0,59,29,61,26,52,17,73,39
女,19,台電公司,75,3,42,76,5,4,74,14,29,52,76,18,71,51
女,19,匯竑國際,32,0,15,89,3,3,33,28,68,37,83,10,86,21
女,20,中國人纖,102,3,70,180,12,3,100,38,81,96,157,17,173,85
女,20,ATTACKLINE,85,1,53,176,4,2,85,33,94,72,151,17,160,59
女,21,ATTACKLINE,56,0,39,107,4,2,55,10,66,14,73,13,101,45
女,21,台電公司,75,3,48,103,7,6,75,16,52,17,81,22,92,61
男,33,長力男排,75,3,38,75,11,6,72,8,49,5,48,15,70,55
男,33,桃園石易,57,0,31,78,5,1,58,18,63,9,54,28,71,37
男,34,MIZUNO,79,3,41,83,9,3,77,17,60,11,52,21,78,53
男,34,國訓中心,69,0,44,99,5,2,68,15,67,6,53,16,92,51
女,22,台電公司,75,3,42,104,7,6,73,11,38,33,93,31,81,55
女,22,ATTACKLINE,39,0,23,110,5,1,41,9,69,11,85,12,100,29
男,35,台電公司,75,3,39,56,16,3,72,8,40,5,36,11,52,58
男,35,MIZUNO,47,0,34,83,4,1,49,14,69,10,30,20,75,39
男,36,桃園石易,59,0,28,79,4,5,59,16,64,14,59,26,76,37
男,36,國訓中心,75,3,34,76,8,4,74,5,49,4,46,8,73,46
女,23,匯竑國際,53,0,24,98,10,1,54,14,67,17,83,12,81,35
女,23,中國人纖,75,3,40,101,7,8,69,4,49,6,91,8,89,55
男,37,MIZUNO,66,0,39,101,10,2,68,10,67,10,64,20,101,51
男,37,桃園石易,75,3,43,96,7,2,74,20,62,12,85,21,91,52
男,38,台電公司,75,3,46,85,12,3,72,17,50,17,67,28,77,61
男,38,長力男排,55,0,32,93,3,1,49,8,67,2,48,7,86,36
女,24,中國人纖,75,3,43,101,8,6,74,8,50,6,75,12,86,57
女,24,匯竑國際,53,0,35,103,5,1,53,15,72,20,83,18,88,41
男,39,長力男排,100,1,64,138,7,3,99,27,91,16,80,35,126,74
男,39,MIZUNO,105,3,69,138,14,2,102,21,95,17,85,32,130,85
男,40,國訓中心,63,0,33,82,7,4,64,14,65,3,37,11,76,44
男,40,台電公司,75,3,46,84,9,2,72,24,58,17,53,28,71,57
女,25,匯竑國際,42,0,19,72,2,3,41,6,63,6,59,10,65,24
女,25,台電公司,75,3,39,69,9,7,72,9,38,6,57,9,61,55
男,41,長力男排,64,0,41,93,9,0,65,6,68,5,55,16,82,50
男,41,桃園石易,75,3,36,83,7,4,73,9,58,12,66,19,75,47
男,42,國訓中心,69,0,42,89,5,3,69,1,65,3,66,9,82,50
男,42,MIZUNO,76,3,44,87,8,5,75,8,60,6,72,7,76,57
女,26,台電公司,75,3,46,80,9,4,74,7,44,5,63,14,73,59
女,26,匯竑國際,47,0,19,77,7,2,48,0,68,15,72,3,66,28
男,43,MIZUNO,101,3,55,103,8,3,98,7,65,11,81,4,93,66
男,43,長力男排,84,1,53,110,5,3,84,9,86,7,92,7,101,61
男,44,台電公司,75,3,39,68,14,3,73,7,42,8,59,8,58,56
男,44,國訓中心,51,0,35,78,3,0,52,11,62,2,44,9,80,38
男,45,台電公司,78,3,33,64,12,6,77,24,52,6,57,14,59,51
男,45,桃園石易,63,0,38,83,6,3,63,33,70,4,47,30,75,47
男,46,國訓中心,93,1,54,115,7,4,95,33,76,6,92,26,98,65
男,46,長力男排,95,3,55,110,12,2,94,26,82,6,75,20,95,69
女,27,台電公司,109,3,66,173,6,11,109,34,89,13,150,32,153,83
女,27,中國人纖,92,2,56,167,7,4,90,34,101,9,181,15,142,67
女,28,中國人纖,100,2,73,181,6,5,100,45,104,33,166,45,155,84
女,28,台電公司,111,3,63,150,12,7,109,30,90,31,127,37,144,82
男,47,MIZUNO,93,2,48,112,11,5,94,42,96,14,83,34,105,64
男,47,台電公司,106,3,58,107,8,5,105,33,75,12,87,30,96,71
男,48,長力男排,108,3,62,135,12,6,107,50,92,13,102,53,125,80
男,48,桃園石易,102,2,70,147,11,2,102,52,97,12,122,53,141,83
女,29,匯竑國際,59,0,41,111,4,3,60,10,70,5,102,22,108,48
女,29,ATTACKLINE,75,3,46,116,3,9,71,3,57,8,109,25,113,58
男,49,台電公司,93,3,51,104,12,2,87,2,78,1,93,5,99,65
男,49,國訓中心,91,1,53,134,8,8,90,4,79,2,75,14,125,69
男,50,桃園石易,103,2,51,134,15,6,101,4,87,4,96,25,128,72
男,50,MIZUNO,105,3,60,133,14,3,102,6,87,9,107,34,132,77
女,30,ATTACKLINE,92,3,51,148,7,6,87,13,72,16,140,53,142,64
女,30,匯竑國際,76,1,46,156,6,6,76,26,84,18,147,39,152,58
男,51,桃園石易,49,0,26,81,4,4,51,16,63,2,52,27,80,34
男,51,台電公司,75,3,35,64,10,3,72,19,37,8,47,25,62,48
男,52,MIZUNO,91,1,56,128,8,1,89,24,84,14,103,43,124,65
男,52,長力男排,98,3,61,136,8,2,96,24,84,13,97,35,129,71
男,53,台電公司,97,3,38,82,13,1,69,12,51,10,57,25,79,52
男,53,MIZUNO,79,1,46,113,12,0,79,21,90,7,64,42,111,58
男,54,長力男排,98,3,50,111,13,3,91,13,75,4,75,18,112,66
男,54,國訓中心,89,1,47,114,7,5,86,35,87,3,76,20,113,59
女,31,台電公司,98,3,55,141,13,6,93,19,75,11,110,32,142,74
女,31,中國人纖,81,1,42,154,7,6,81,20,83,13,140,30,149,55
女,32,匯竑國際,66,0,37,125,4,1,65,23,68,15,124,35,124,42
女,32,ATTACKLINE,81,3,53,139,6,3,80,21,64,13,109,22,128,62
女,33,台電公司,98,3,50,133,12,10,94,31,71,25,141,35,134,72
女,33,ATTACKLINE,75,1,51,151,5,3,76,22,93,23,132,31,138,59
女,34,中國人纖,75,3,43,96,9,5,72,15,48,8,72,17,89,57
女,34,匯竑國際,50,0,26,87,5,4,49,20,64,11,79,24,86,35
男,55,MIZUNO,54,0,30,75,5,1,56,32,60,6,50,39,74,36
男,55,台電公司,75,3,46,74,10,2,71,22,52,6,47,28,68,58
男,56,國訓中心,77,3,44,80,4,7,77,16,57,8,55,19,76,55
男,56,桃園石易,64,0,38,83,4,3,64,18,59,10,70,19,80,45
女,35,ATTACKLINE,109,3,63,168,5,2,108,41,96,84,146,29,162,70
女,35,中國人纖,109,2,61,173,15,8,108,60,105,63,125,19,161,84
男,57,桃園石易,62,0,38,98,7,1,62,32,69,19,54,28,95,46
男,57,長力男排,75,3,42,93,6,0,74,19,56,29,64,28,85,48
男,58,國訓中心,101,2,46,131,12,8,101,57,90,40,75,61,128,66
男,58,MIZUNO,103,3,51,121,13,2,100,39,83,43,96,33,119,66
男,59,桃園石易,50,0,28,99,5,3,51,33,70,29,59,41,86,36
男,59,台電公司,75,3,38,85,12,3,73,24,44,51,78,40,85,53
男,60,長力男排,75,3,39,78,8,6,73,27,52,20,42,26,70,53
男,60,國訓中心,58,0,35,74,7,0,59,26,63,19,46,24,77,42
女,36,中國人纖,58,0,23,95,5,4,59,22,57,42,74,11,93,32
女,36,ATTACKLINE,75,3,35,92,4,4,72,14,46,46,64,15,87,43
