女,46,極速超跑,75,3,44,121,6,5,73,27,56,21,94,11,116,55
男,45,長力男排,94,1,49,135,4,8,94,46,87,17,74,32,130,61
男,45,台電公司,99,3,58,135,14,0,99,42,84,22,87,38,126,72
男,46,MIZUNO,115,2,55,153,23,4,116,53,103,21,96,39,149,82
男,46,conti,118,3,64,168,10,4,118,43,101,26,101,38,166,78
女,47,中國人纖,107,3,46,179,7,4,81,42,74,48,132,34,178,57
女,47,ATTACKLINE,109,2,62,219,8,4,108,50,93,63,179,41,214,74
女,48,極速超跑,75,3,47,130,3,5,71,22,55,31,120,9,128,55
女,48,台電公司,58,0,39,145,5,1,59,33,70,33,109,25,141,45
男,47,conti,62,0,36,74,2,5,62,18,59,9,42,18,76,43
男,47,長力男排,75,3,40,69,5,1,72,28,49,10,37,32,70,46
男,48,台電公司,75,3,44,83,9,3,73,20,56,11,52,20,78,56
男,48,MIZUNO,64,0,35,87,7,4,67,26,64,10,52,15,85,46
