男,8,雲林Mizuno,78,3,46,78,8,4,76,18,55,17,54,35,67,58
女,9,中國人纖,100,3,56,162,11,4,97,23,89,23,172,35,137,71
女,9,愛山林,92,1,57,151,4,4,89,22,78,27,184,35,117,65
女,10,台電公司,75,3,45,113,7,4,67,9,43,10,138,10,87,56
女,10,臺北鯨華,49,0,31,123,1,3,45,17,65,15,141,20,89,35
男,9,長力男排,108,2,59,134,12,5,106,21,86,6,103,26,122,76
男,9,桃園台灣產險,104,3,54,113,8,2,87,23,87,7,97,22,107,64
男,10,台電公司,92,3,43,91,10,7,84,17,64,8,84,21,87,60
男,10,雲林Mizuno,78,1,49,108,12,1,77,14,81,11,77,27,95,62
女,11,極速超跑,104,2,58,177,15,2,102,21,99,20,218,34,151,75
女,11,中國人纖,114,3,67,200,13,10,110,21,99,24,220,27,162,91
女,12,愛山林,49,0,27,99,2,2,48,0,64,0,92,0,88,31
女,12,台電公司,77,3,37,94,10,9,74,0,44,0,104,0,73,56
男,11,桃園台灣產險,60,0,35,77,2,2,61,0,65,0,51,0,69,39
男,11,台電公司,75,3,37,67,9,4,73,0,50,0,53,0,60,50
男,12,雲林Mizuno,95,2,58,124,11,3,94,0,93,0,108,0,114,72
男,12,長力男排,110,3,62,121,11,7,104,0,79,0,99,0,111,80
男,13,桃園台灣產險,76,3,40,80,8,4,73,0,49,2,73,5,69,52
男,13,conti,61,0,41,83,5,2,61,8,66,0,75,9,78,48
男,14,台電公司,75,3,46,87,5,4,72,16,49,12,90,29,76,55
男,14,雲林Mizuno,59,0,39,87,4,1,59,8,66,9,73,14,84,44
女,13,中國人纖,88,1,56,163,8,7,89,4,90,4,212,18,117,71
女,13,台電公司,99,3,54,161,10,6,96,7,79,9,160,24,134,70
女,14,極速超跑,89,3,53,151,12,1,87,4,80,5,152,4,127,66
女,14,臺北鯨華,88,1,50,155,6,7,84,6,80,0,173,2,131,63
女,15,臺北鯨華,103,2,60,173,5,5,103,0,91,9,216,3,124,70
女,15,中國人纖,106,3,73,184,5,7,105,5,96,5,197,10,141,85
女,16,台電公司,75,3,47,147,5,7,73,0,61,3,149,0,117,59
女,16,極速超跑,63,0,35,118,9,1,63,0,69,6,159,0,97,45
男,15,雲林Mizuno,75,3,45,69,4,4,74,6,49,0,71,3,59,53
男,15,桃園台灣產險,59,0,37,74,3,1,61,4,66,0,60,2,68,41
男,16,conti,58,0,38,92,3,1,60,2,69,4,83,0,77,42
男,16,台電公司,75,3,46,86,13,4,74,0,57,2,67,0,76,63
女,17,臺北鯨華,61,0,39,143,2,0,61,23,68,30,183,33,102,41
女,17,台電公司,75,3,47,135,9,4,74,24,58,21,165,20,90,60
女,18,愛山林,56,0,37,119,2,3,57,16,67,25,154,5,86,42
女,18,極速超跑,75,3,44,127,5,5,72,7,54,26,158,13,83,54
男,17,台電公司,75,3,44,68,6,4,73,14,37,10,70,16,48,54
男,17,桃園台灣產險,42,0,22,70,4,1,42,17,62,9,74,14,58,27
男,18,conti,57,0,31,84,5,1,58,12,65,6,113,10,55,37
男,18,長力男排,75,3,42,80,10,2,74,12,51,18,83,8,66,54
男,19,雲林Mizuno,76,3,40,104,13,3,74,18,62,23,125,16,75,56
男,19,conti,68,0,41,108,4,0,68,30,66,26,131,15,86,45
男,20,長力男排,84,1,57,140,8,1,84,48,90,26,141,41,114,66
男,20,台電公司,98,3,59,119,19,2,95,35,79,22,128,41,92,80
女,19,台電公司,75,3,50,119,8,2,72,23,49,42,139,34,84,60
女,19,愛山林,49,0,32,117,3,2,50,16,67,21,181,12,79,37
女,20,極速超跑,98,2,59,164,6,4,97,25,96,44,241,32,116,69
女,20,中國人纖,101,3,71,185,6,5,99,38,93,38,226,41,138,82
女,21,愛山林,47,0,35,108,3,1,48,12,69,8,62,19,103,39
女,21,中國人纖,75,3,37,83,8,3,73,13,44,6,68,12,83,48
女,22,極速超跑,75,3,46,117,8,5,73,11,54,3,114,17,116,59
女,22,臺北鯨華,57,0,36,116,3,2,58,10,66,12,105,31,117,41
男,21,台電公司,93,3,47,96,15,2,91,23,63,10,63,22,95,64
男,21,雲林Mizuno,75,1,46,114,12,2,76,10,86,2,59,13,109,60
男,22,長力男排,91,1,42,97,7,7,92,10,79,5,71,16,94,56
男,22,桃園台灣產險,97,3,60,121,11,7,96,20,83,9,72,18,117,78
男,23,桃園台灣產險,102,2,62,124,7,4,102,22,95,5,61,28,119,73
男,23,雲林Mizuno,108,3,60,115,12,3,107,15,92,2,67,21,118,75
男,24,台電公司,75,3,42,86,13,0,73,9,57,3,63,10,82,55
男,24,conti,63,0,41,100,6,3,65,10,66,4,62,16,98,50
女,23,臺北鯨華,75,3,50,131,2,5,73,17,51,8,123,9,124,57
女,23,愛山林,58,0,44,127,2,1,60,12,69,10,117,18,122,47
女,24,中國人纖,75,3,50,115,6,3,74,14,51,14,115,21,112,59
女,24,極速超跑,53,0,34,109,3,2,54,9,71,7,95,15,106,39
女,25,極速超跑,110,3,77,194,10,7,105,15,95,20,169,28,183,94
女,25,臺北鯨華,96,2,67,196,3,0,96,16,102,26,226,38,185,70
男,25,桃園台灣產險,75,3,38,79,15,2,68,10,55,2,65,17,74,55
男,25,conti,59,0,32,84,1,3,60,7,59,5,71,16,87,36
男,26,長力男排,108,3,64,127,8,3,107,23,89,16,93,48,123,75
男,26,雲林Mizuno,106,2,62,130,9,5,107,14,93,14,99,30,128,76
女,26,台電公司,75,3,46,101,9,8,70,4,46,10,85,17,96,63
女,26,愛山林,45,0,28,100,4,1,43,3,70,10,98,14,99,33
男,27,conti,102,2,59,154,12,4,100,12,101,16,142,32,160,75
男,27,長力男排,115,3,63,150,21,1,114,11,94,7,109,25,140,85
男,28,雲林Mizuno,105,2,62,142,13,4,104,19,97,10,97,21,135,79
男,28,台電公司,105,3,59,132,6,1,103,18,86,16,109,31,130,66
女,27,臺北鯨華,77,1,40,176,4,2,76,17,86,23,192,20,170,46
女,27,台電公司,95,3,56,179,9,6,91,18,74,28,174,35,178,71
女,28,愛山林,97,2,54,171,6,7,97,25,103,36,174,29,170,67
女,28,極速超跑,112,3,63,160,10,4,110,23,91,34,152,36,155,77
女,29,中國人纖,101,3,64,177,15,5,99,61,90,41,197,83,157,84
女,29,臺北鯨華,94,1,53,178,8,0,94,52,90,50,200,88,149,61
女,30,台電公司,75,3,49,116,7,2,73,34,49,27,108,59,103,58
女,30,極速超跑,50,0,36,103,5,1,49,39,69,14,126,55,91,42
男,29,桃園台灣產險,72,1,44,104,6,0,73,43,83,14,83,62,97,50
男,29,台電公司,97,3,55,96,11,7,92,45,65,8,77,58,90,73
男,30,長力男排,97,3,61,120,5,7,94,38,74,19,115,63,102,73
男,30,conti,85,1,62,120,7,2,86,38,89,13,129,64,105,71
女,31,中國人纖,108,3,69,181,7,6,104,35,90,34,219,13,136,82
女,31,極速超跑,96,2,53,159,11,8,98,33,100,27,192,26,132,72
女,32,台電公司,75,3,50,113,6,5,73,25,44,38,151,29,78,61
女,32,臺北鯨華,48,0,30,115,2,2,48,23,66,22,156,23,85,34
男,31,雲林Mizuno,57,0,37,81,5,3,59,25,66,3,63,30,74,45
男,31,台電公司,75,3,37,60,14,1,73,27,44,20,53,31,56,52
男,32,長力男排,75,3,37,80,7,2,73,25,52,15,68,31,71,46
男,32,桃園台灣產險,62,0,33,84,3,1,61,35,60,14,72,38,68,37
男,33,桃園台灣產險,81,1,47,115,6,1,81,36,78,41,117,37,87,54
男,33,雲林Mizuno,99,3,56,121,6,5,97,36,69,27,100,48,105,67
男,34,台電公司,112,3,74,142,11,2,110,63,85,60,125,84,123,87
男,34,長力男排,96,2,60,152,8,4,96,68,98,46,135,74,128,72
女,33,愛山林,51,0,36,113,2,2,52,33,70,41,130,36,88,40
女,33,中國人纖,75,3,37,82,11,3,74,17,42,49,98,43,67,51
女,34,極速超跑,91,1,58,199,9,4,91,38,91,79,241,48,154,71
女,34,台電公司,101,3,61,178,17,1,98,42,86,66,202,53,143,79
女,35,中國人纖,59,0,41,112,3,0,61,35,66,28,129,46,94,44
女,35,臺北鯨華,75,3,49,117,3,1,71,21,53,21,132,27,78,53
女,36,極速超跑,75,3,38,82,8,3,74,20,49,14,86,27,67,49
女,36,愛山林,58,0,30,101,2,4,60,16,60,31,126,26,74,36
男,35,長力男排,54,0,35,78,2,1,55,18,65,5,78,23,70,38
男,35,台電公司,75,3,41,75,7,3,73,14,41,6,75,18,61,51
男,36,雲林Mizuno,75,3,41,84,11,3,63,22,51,12,82,27,77,55
男,36,conti,61,0,36,88,5,2,54,27,61,13,95,35,82,43
女,37,台電公司,111,2,74,205,6,4,107,39,104,24,219,36,155,84
女,37,中國人纖,112,3,72,201,8,2,109,42,98,48,239,38,149,82
女,38,臺北鯨華,102,3,59,162,5,5,93,30,92,34,179,23,114,69
女,38,極速超跑,103,2,59,156,10,5,99,26,88,21,163,30,114,74
男,37,台電公司,75,3,32,51,14,6,72,23,38,10,39,28,50,52
男,37,長力男排,46,0,26,64,2,1,47,33,62,5,46,30,60,29
男,38,conti,67,0,38,84,3,1,67,35,67,16,72,25,76,42
男,38,雲林Mizuno,78,3,40,78,10,4,76,19,55,6,57,25,64,54
男,39,雲林Mizuno,94,3,82,171,18,5,138,54,116,33,132,59,158,105
男,39,長力男排,90,1,79,192,15,10,155,68,135,34,198,56,165,104
男,40,桃園台灣產險,94,3,54,124,10,2,92,33,83,20,104,44,105,66
男,40,conti,91,1,54,121,7,3,91,38,81,30,139,32,98,64
女,39,愛山林,71,0,44,130,2,3,72,29,64,28,160,23,95,49
女,39,極速超跑,79,3,47,111,10,0,77,28,63,25,136,44,86,57
女,40,中國人纖,97,3,52,194,10,5,96,49,97,90,255,44,150,67
女,40,台電公司,107,2,60,196,16,4,109,53,87,82,218,51,163,80
女,41,台電公司,78,3,48,147,6,4,74,40,64,52,146,30,109,58
女,41,愛山林,71,0,36,130,8,2,73,20,64,48,186,13,94,46
女,42,極速超跑,93,3,52,136,7,5,90,28,77,48,161,18,102,64
女,42,中國人纖,85,1,52,153,6,8,86,46,82,71,183,15,108,66
男,41,長力男排,80,1,40,114,2,2,81,46,76,28,99,41,103,44
男,41,雲林Mizuno,98,3,50,97,15,3,95,40,68,29,106,36,73,68
男,42,conti,82,1,45,107,6,0,82,50,80,35,88,33,96,51
男,42,桃園台灣產險,95,3,57,113,11,3,92,43,73,27,82,36,97,71
女,43,臺北鯨華,75,3,43,119,6,2,72,0,45,12,129,10,110,51
女,43,中國人纖,52,0,40,121,3,0,49,4,67,7,125,7,118,43
女,44,台電公司,75,3,38,100,8,7,69,2,41,15,88,9,89,53
女,44,愛山林,41,0,24,96,1,0,42,3,66,10,117,8,96,25
男,43,桃園台灣產險,85,1,47,116,11,4,86,6,86,5,93,12,113,62
男,43,台電公司,100,3,49,100,16,7,97,6,73,5,101,14,104,72
男,44,conti,50,0,34,77,2,1,49,3,68,8,67,11,78,37
男,44,長力男排,75,3,45,74,7,2,72,3,46,8,51,23,74,54
女,45,愛山林,62,0,40,131,8,2,63,0,73,11,152,5,120,50
女,45,臺北鯨華,77,3,45,123,2,5,76,2,57,21,151,12,115,52
女,46,中國人纖,109,3,59,188,11,3,106,4,83,41,210,13,187,73
女,46,台電公司,99,2,53,202,12,5,96,2,100,23,200,12,196,70
男,45,台電公司,76,3,42,75,9,2,74,2,47,10,59,11,72,53
男,45,conti,52,0,27,71,3,1,54,1,62,5,65,5,71,31
男,46,長力男排,98,3,51,101,14,4,94,3,79,10,106,13,100,69
男,46,桃園台灣產險,85,1,43,116,9,3,85,2,85,7,97,10,112,55
男,47,雲林Mizuno,75,3,49,80,5,2,73,0,56,8,65,6,73,56
男,47,桃園台灣產險,64,0,39,89,6,2,65,6,62,6,82,11,83,47
男,48,台電公司,75,3,38,72,18,5,69,4,54,13,62,17,69,61
男,48,conti,54,0,31,83,4,3,54,0,67,7,65,10,85,38
女,47,愛山林,78,1,34,149,4,10,76,0,90,18,173,10,147,48
女,47,臺北鯨華,99,3,62,163,8,7,94,1,69,34,156,19,154,77
女,48,台電公司,95,3,56,148,13,3,94,2,70,24,133,20,140,72
女,48,極速超跑,77,1,45,151,8,3,76,2,87,10,152,14,146,56
女,49,中國人纖,75,3,37,117,7,8,71,2,45,6,115,10,114,52
女,49,愛山林,51,0,24,113,4,4,48,2,65,15,172,5,111,32
女,50,臺北鯨華,47,0,31,132,5,1,47,3,70,18,134,13,125,37
女,50,台電公司,75,3,41,106,7,2,74,3,40,10,126,8,101,50
男,49,桃園台灣產險,98,1,55,118,14,3,95,7,95,11,105,12,115,72
男,49,台電公司,106,3,57,123,11,4,103,7,84,16,105,21,124,72
男,50,conti,99,2,47,127,9,4,99,0,93,10,115,12,124,60
男,50,雲林Mizuno,110,3,63,133,13,3,107,1,92,9,93,6,122,79
