男,17,台電男排,75,3,41,81,11,4,71,1,51,3,78,5,69,56
男,18,桃園臺產,92,1,53,136,8,4,91,7,82,5,121,12,125,65
男,18,臺中長力,96,3,58,143,7,3,92,8,80,8,131,15,120,68
男,19,臺中長力,98,3,69,123,11,2,97,3,77,3,93,4,107,82
男,19,conti,82,1,53,125,8,0,82,1,88,0,94,2,114,61
男,20,台電男排,93,3,49,100,12,2,89,1,66,3,90,0,86,63
男,20,雲林Mizuno,82,1,41,117,9,7,80,0,80,0,90,0,98,57
女,19,台電女排,75,3,50,153,10,1,70,0,52,22,163,2,125,61
女,19,臺北鯨華,56,0,37,160,5,1,57,5,69,18,165,15,131,43
女,20,台電女排,75,3,50,153,10,1,70,0,52,22,163,2,125,61
女,20,臺北鯨華,56,0,37,160,5,1,57,5,69,18,165,15,131,43
女,21,愛山林,109,3,60,167,7,6,104,38,90,41,163,54,163,73
女,21,極速超跑,101,2,57,167,12,10,93,38,101,35,115,67,165,79
女,22,臺北鯨華,91,2,51,178,7,6,88,15,92,36,171,35,171,64
女,22,中國人纖,104,3,63,173,13,4,102,19,83,41,161,54,169,80
男,21,雲林Mizuno,105,3,66,128,8,1,103,11,83,19,105,35,121,75
男,21,桃園臺產,97,2,55,131,16,4,95,16,94,16,103,45,125,75
男,22,台電男排,113,3,68,139,15,1,109,16,89,24,104,46,133,84
男,22,臺中長力,103,2,64,146,10,0,100,18,95,22,112,56,134,74
女,23,中國人纖,75,3,40,91,11,7,67,6,51,21,91,29,86,58
女,23,愛山林,55,0,36,110,2,4,56,8,71,18,102,24,104,42
女,24,極速超跑,105,3,70,190,9,8,100,8,92,36,198,36,188,87
女,24,臺北鯨華,99,2,65,198,10,4,96,7,99,22,207,23,188,79
男,23,桃園臺產,52,0,29,93,5,1,54,10,68,9,78,22,84,35
男,23,台電男排,76,3,43,86,12,4,71,12,47,13,73,34,86,59
男,24,臺中長力,79,3,50,83,7,2,76,5,63,18,73,26,82,59
男,24,雲林Mizuno,72,0,45,93,5,5,73,5,70,11,70,13,88,55
女,25,愛山林,48,0,22,111,4,3,42,21,69,30,134,14,73,29
女,25,台電女排,75,3,40,110,10,6,62,21,43,47,113,29,85,56
女,26,臺北鯨華,117,2,70,205,12,9,113,46,111,37,233,27,157,91
女,26,中國人纖,125,3,81,198,13,7,118,40,108,34,226,23,141,101
男,25,台電男排,75,3,49,77,7,2,72,29,56,13,49,29,71,58
男,25,conti,62,0,37,80,6,2,63,38,65,8,60,31,72,45
男,26,雲林Mizuno,101,2,49,111,12,4,101,42,89,19,107,33,99,65
男,26,臺中長力,108,3,59,128,6,4,101,47,77,27,108,39,104,69
女,27,台電女排,75,3,38,110,6,5,68,29,49,52,115,33,87,49
女,27,愛山林,52,0,36,116,4,2,52,27,68,43,126,25,88,42
女,28,中國人纖,94,2,55,190,8,5,85,44,100,71,217,41,137,68
女,28,臺北鯨華,109,3,58,167,14,11,107,37,85,76,201,36,132,83
男,27,conti,119,2,65,145,8,3,117,52,101,31,138,50,126,76
男,27,雲林Mizuno,121,3,72,147,8,6,115,64,111,33,139,62,133,86
男,28,臺中長力,112,2,67,147,11,3,111,45,98,29,109,52,138,81
男,28,台電男排,114,3,70,139,6,6,112,54,100,28,110,64,119,82
男,29,桃園臺產,54,0,25,73,5,1,54,31,61,20,79,34,71,31
男,29,雲林Mizuno,75,3,49,86,7,2,73,25,50,27,80,38,76,58
男,30,conti,87,1,46,134,12,4,87,49,85,37,118,58,116,62
男,30,台電男排,94,3,59,128,13,1,91,44,79,38,105,54,111,73
女,29,極速超跑,75,1,46,132,11,4,76,41,90,42,129,49,110,61
女,29,台電女排,95,3,58,137,6,9,93,39,69,53,161,44,107,73
女,30,中國人纖,94,3,52,137,11,5,92,30,81,49,151,46,119,68
女,30,愛山林,86,1,54,153,8,5,84,32,87,42,175,37,128,67
女,31,愛山林,51,0,28,109,2,2,51,34,69,43,120,40,95,32
女,31,極速超跑,75,3,40,93,12,5,74,21,46,36,118,31,75,57
女,32,台電女排,96,3,69,163,7,5,94,57,77,52,175,67,137,81
女,32,中國人纖,83,1,50,154,8,3,80,47,87,45,177,54,116,61
男,31,雲林Mizuno,98,3,60,111,9,5,97,47,77,24,93,37,97,74
男,31,conti,82,1,47,112,7,4,81,47,87,20,89,40,98,58
男,32,台電男排,75,3,43,76,12,2,71,31,40,30,79,36,62,57
男,32,桃園臺產,44,0,26,94,4,1,45,38,68,20,96,23,78,31
女,33,愛山林,43,0,30,102,3,0,44,17,67,27,128,15,77,33
女,33,臺北鯨華,75,3,41,67,7,5,69,15,35,24,77,11,40,53
女,34,中國人纖,37,0,26,103,3,0,37,31,65,27,137,23,74,29
女,34,台電女排,75,3,48,108,4,4,68,17,32,47,134,20,88,56
男,33,臺中長力,103,3,71,132,4,4,97,47,82,28,117,27,113,79
男,33,conti,92,1,57,126,8,4,90,51,87,34,143,23,102,69
男,34,台電男排,114,3,50,94,22,6,112,30,75,13,104,24,83,78
男,34,雲林Mizuno,96,2,57,123,5,7,93,38,99,20,105,27,101,69
女,35,臺北鯨華,77,3,50,127,8,2,75,23,55,32,156,41,88,60
女,35,愛山林,59,0,39,127,5,1,60,41,70,32,166,26,102,45
女,36,台電女排,99,3,62,169,8,4,96,40,74,52,203,61,137,74
女,36,極速超跑,83,1,48,157,6,5,84,44,86,52,216,54,108,59
男,35,雲林Mizuno,97,2,61,148,9,2,94,42,97,22,164,46,125,72
男,35,台電男排,107,3,56,127,12,5,105,36,83,27,139,48,103,73
男,36,桃園臺產,97,1,62,129,8,2,96,60,85,34,142,69,112,72
男,36,臺中長力,103,3,68,120,12,1,96,49,84,30,155,64,106,81
女,37,台電女排,75,3,47,116,8,4,74,22,49,39,126,39,86,59
女,37,極速超跑,52,0,30,114,4,3,51,42,66,41,167,30,83,37
女,38,中國人纖,55,0,40,116,3,5,54,35,67,43,178,15,88,48
女,38,臺北鯨華,75,3,51,114,6,3,69,19,47,46,129,37,86,60
男,37,台電男排,101,3,62,126,7,4,97,50,79,35,122,40,95,73
男,37,桃園臺產,92,2,50,118,9,1,93,45,81,34,130,29,103,60
男,38,雲林Mizuno,97,3,53,109,13,4,95,36,73,28,111,8,90,70
男,38,conti,85,1,49,112,11,2,86,54,85,26,133,21,84,62
男,39,conti,76,1,48,120,7,0,74,55,87,30,132,21,102,55
男,39,台電男排,98,3,59,114,19,2,93,49,73,33,109,36,94,80
男,40,桃園臺產,103,2,53,103,12,1,93,44,72,25,117,47,86,66
男,40,雲林Mizuno,97,3,66,129,5,1,88,36,87,31,143,47,102,72
女,39,臺北鯨華,53,0,36,126,3,3,56,37,72,58,151,38,94,42
女,39,台電女排,75,3,50,113,9,3,74,24,48,53,143,43,83,62
女,40,極速超跑,106,3,72,184,9,4,101,53,86,105,226,22,120,85
女,40,中國人纖,95,1,50,170,5,3,93,47,88,95,259,28,111,58
男,41,雲林Mizuno,98,3,60,124,14,1,97,54,77,38,118,82,114,75
男,41,conti,85,1,39,110,13,2,86,60,85,26,108,56,104,54
男,42,桃園臺產,53,0,28,78,1,2,53,52,65,20,68,62,77,31
男,42,臺中長力,75,3,40,80,7,2,73,35,45,27,70,54,75,49
女,41,愛山林,50,0,33,93,4,1,51,34,67,38,101,41,90,38
女,41,中國人纖,75,3,38,87,11,11,73,24,48,31,71,48,79,60
女,42,台電女排,97,3,58,176,7,2,95,69,82,78,175,116,173,67
女,42,臺北鯨華,88,1,47,159,9,1,86,60,86,53,168,95,152,57
女,43,中國人纖,75,3,41,100,10,7,70,38,52,41,104,74,97,58
女,43,愛山林,57,0,38,104,4,2,58,45,68,48,122,50,102,44
女,44,臺北鯨華,61,0,32,138,8,0,61,53,65,61,129,77,134,40
女,44,台電女排,75,3,41,131,9,3,71,37,53,69,128,97,127,53
男,43,conti,108,3,71,151,14,2,105,85,109,44,118,114,146,87
男,43,桃園臺產,119,2,69,134,12,6,120,80,94,44,120,105,132,87
男,44,臺中長力,95,3,50,115,6,5,94,53,68,33,93,86,110,61
男,44,雲林Mizuno,81,1,48,114,5,3,80,58,84,32,95,76,111,56
女,45,極速超跑,79,3,0,0,0,0,0,0,0,0,0,0,0,
女,45,愛山林,60,0,0,0,0,0,0,0,0,0,0,0,0,
女,46,台電女排,108,3,70,197,9,5,107,74,95,82,218,115,177,84
女,46,臺北鯨華,97,2,62,201,7,1,95,70,98,78,218,112,179,70
男,45,桃園臺產,79,3,47,112,11,2,77,45,59,43,107,78,106,60
男,45,conti,64,0,32,100,12,2,66,50,70,23,95,72,92,46
男,46,台電男排,116,3,67,133,9,3,114,83,99,32,106,100,131,79
男,46,雲林Mizuno,114,2,67,132,13,4,114,76,96,33,129,90,126,84
女,47,臺北鯨華,103,3,60,187,14,2,99,73,98,77,197,113,171,76
女,47,極速超跑,112,2,80,191,11,3,110,71,93,80,199,112,178,94
女,48,中國人纖,93,3,52,119,16,4,90,55,84,45,137,65,112,72
女,48,台電女排,91,1,54,135,9,6,91,56,81,57,136,83,133,69
男,47,conti,94,1,65,121,8,1,94,69,93,17,113,72,114,74
男,47,台電男排,101,3,61,119,12,2,98,70,80,36,103,92,112,75
男,48,雲林Mizuno,98,3,42,99,11,9,98,45,70,29,81,59,97,62
男,48,桃園臺產,85,1,40,103,10,3,84,57,80,31,80,68,98,53
女,49,極速超跑,52,0,41,119,4,1,52,36,72,15,122,24,107,46
女,49,臺北鯨華,75,3,51,110,4,2,72,9,51,10,122,15,97,57
女,50,極速超跑,52,0,41,119,4,1,52,36,72,15,122,24,107,46
女,50,臺北鯨華,75,3,51,110,4,2,72,9,51,10,122,15,97,57
男,49,conti,110,3,68,142,10,3,110,44,99,20,140,45,129,81
男,49,臺中長力,114,2,73,135,16,1,111,42,99,17,132,45,121,90
男,50,桃園臺產,58,0,29,82,11,3,57,25,67,11,86,21,73,43
男,50,台電男排,75,3,40,91,13,6,73,11,50,12,93,11,74,59
女,51,愛山林,95,2,66,165,5,3,96,15,101,16,188,18,158,74
女,51,台電女排,109,3,67,163,9,5,107,37,86,32,188,33,152,81
女,52,臺北鯨華,64,0,43,111,3,0,65,20,66,23,141,21,88,46
女,52,中國人纖,75,3,47,118,7,4,74,7,59,7,139,9,94,58
男,51,台電男排,101,3,58,107,14,2,99,9,82,1,90,4,99,74
男,51,雲林Mizuno,92,1,59,118,13,0,91,3,92,0,90,7,108,72
男,52,臺中長力,107,2,69,132,7,6,105,25,91,13,117,36,129,82
男,52,桃園臺產,107,3,63,134,4,5,104,33,89,10,122,33,125,72
女,53,臺北鯨華,75,3,41,121,8,3,74,25,55,54,122,36,101,52
女,53,愛山林,58,0,33,122,3,0,59,25,70,43,129,42,105,36
女,54,極速超跑,57,0,38,142,2,3,59,31,65,52,162,48,125,43
女,54,中國人纖,75,3,36,118,10,2,73,17,52,31,149,16,95,48
男,53,桃園臺產,100,3,65,136,13,1,99,44,86,32,124,71,124,79
男,53,conti,95,1,50,129,12,2,96,40,83,32,124,41,117,64
男,54,雲林Mizuno,107,2,67,141,17,0,105,41,102,30,117,54,129,84
男,54,臺中長力,112,3,59,130,20,0,111,33,96,27,135,43,116,79
男,55,conti,64,0,38,94,4,0,65,30,63,33,104,37,78,42
男,55,桃園臺產,76,3,47,92,8,1,75,39,58,36,76,48,87,56
女,55,台電女排,99,3,58,181,10,2,98,36,89,69,193,57,155,70
女,55,極速超跑,103,2,59,188,12,5,103,43,98,65,216,54,138,76
女,56,愛山林,48,0,24,122,6,0,49,30,73,46,147,31,99,30
女,56,臺北鯨華,75,3,36,106,13,5,74,25,46,48,118,33,82,54
男,56,臺中長力,95,1,61,121,9,2,94,53,84,20,99,42,106,72
男,56,台電男排,94,3,64,116,3,3,93,51,82,32,98,39,104,70
男,57,臺中長力,75,3,40,81,14,0,74,34,54,26,83,33,74,54
男,57,conti,62,0,38,96,5,0,62,38,66,26,88,47,81,43
男,58,雲林Mizuno,85,1,51,107,4,3,86,42,85,22,92,39,91,58
男,58,桃園臺產,98,3,50,94,14,5,98,36,70,22,100,41,88,69
女,57,愛山林,49,0,32,109,3,2,50,28,65,26,125,35,83,37
女,57,台電女排,75,3,47,104,8,3,74,29,49,38,97,40,88,58
女,58,中國人纖,93,2,47,135,13,4,93,39,92,37,185,39,107,64
女,58,極速超跑,108,3,67,160,8,8,107,45,85,62,164,53,136,83
女,59,極速超跑,92,1,49,134,10,8,87,35,82,58,146,52,112,67
女,59,愛山林,94,3,59,154,6,3,91,43,85,48,166,48,122,68
女,60,台電女排,100,3,58,167,9,8,99,38,83,66,188,55,136,75
女,60,中國人纖,92,2,48,152,11,5,90,36,90,64,188,47,116,64
男,59,conti,116,3,58,124,8,6,113,38,90,37,154,46,101,72
男,59,雲林Mizuno,112,2,67,144,13,8,112,60,109,34,105,66,126,88
男,60,台電男排,98,3,56,110,11,3,97,51,68,23,87,62,91,70
男,60,臺中長力,78,1,53,113,5,0,78,50,85,27,104,51,101,58
