男,21,屏東台電,75,3,41,81,15,2,73,45,54,9,42,27,67,58
男,21,臺北Conti,59,0,34,89,8,0,60,28,62,13,39,13,69,42
女,22,新北中纖,98,3,54,145,10,2,95,43,67,55,113,9,112,66
女,22,凱撒飯店連鎖,79,1,56,163,5,3,82,43,88,44,129,9,127,64
女,23,高雄台電,110,3,61,187,17,3,108,44,83,54,154,12,136,81
女,23,極速超跑,94,2,64,205,4,2,95,61,100,70,164,16,166,70
男,24,桃園臺灣產險,107,3,71,145,11,7,106,70,96,25,80,27,118,89
男,24,屏東台電,108,2,62,129,10,5,109,60,91,23,88,26,103,77
女,25,凱撒飯店連鎖,76,1,47,147,10,2,79,30,90,47,109,14,110,59
女,25,極速超跑,99,3,56,152,9,7,95,37,65,64,129,22,120,72
女,26,高雄台電,105,3,67,207,10,4,103,53,93,71,159,20,158,81
女,26,臺北鯨華,101,1,75,207,6,2,101,58,94,72,160,21,179,83
男,27,連莊排球隊,95,3,55,115,12,2,93,55,78,21,60,24,93,69
男,27,屏東台電,92,1,56,115,9,4,93,43,84,13,69,19,94,69
女,28,極速超跑,75,3,45,116,2,10,73,29,51,32,101,6,83,57
女,28,臺北鯨華,52,0,30,112,2,0,54,27,70,23,75,13,92,32
女,29,高雄台電,75,3,42,108,9,2,74,34,53,44,90,19,92,53
女,29,凱撒飯店連鎖,59,0,30,118,4,2,59,29,67,24,87,16,96,36
男,30,屏東台電,113,3,68,153,11,1,113,55,96,29,98,39,135,80
男,30,彰化三大有線,110,2,65,147,12,2,111,59,102,26,107,25,130,79
男,31,臺北Conti,51,0,25,65,4,3,51,28,63,1,33,10,41,32
男,31,雲林美津濃,75,3,39,56,7,4,69,24,45,8,32,9,27,50
男,32,屏東台電,75,3,43,81,11,2,72,39,49,13,42,24,62,56
男,32,彰化三大有線,56,0,28,78,6,2,56,35,62,3,55,16,62,36
女,33,凱撒飯店連鎖,35,0,21,95,0,2,35,40,64,30,77,14,83,23
女,33,新北中纖,75,3,31,77,9,5,68,11,31,21,64,11,62,45
男,34,彰化三大有線,87,1,46,121,9,2,86,51,77,25,75,35,100,57
男,34,臺北Conti,92,3,48,107,17,2,90,48,77,21,70,35,85,67
男,35,屏東台電,105,2,65,137,9,3,106,70,90,24,79,50,117,77
男,35,雲林美津濃,102,3,53,116,11,2,101,73,89,18,76,38,106,66
女,36,新北中纖,101,3,57,170,16,5,98,39,89,44,132,44,136,78
女,36,高雄台電,101,2,68,185,3,4,100,54,91,45,136,38,148,75
男,37,彰化三大有線,80,1,46,95,3,1,80,39,74,12,53,19,77,50
男,37,桃園臺灣產險,98,3,59,107,9,6,97,44,70,22,56,36,89,74
男,38,屏東台電,80,3,46,83,7,4,79,25,58,12,53,34,72,57
男,38,連莊排球隊,68,0,49,89,5,3,69,35,75,12,45,30,81,57
女,39,高雄台電,75,3,42,117,5,5,74,20,39,36,67,23,89,52
女,39,凱撒飯店連鎖,46,0,24,115,3,3,47,24,69,29,82,15,99,30
男,40,連莊排球隊,75,3,39,79,14,4,73,22,55,7,35,29,58,57
男,40,彰化三大有線,61,0,36,92,6,4,62,27,64,18,57,19,74,46
男,41,屏東台電,75,3,47,101,9,2,73,34,52,20,47,37,81,58
男,41,桃園臺灣產險,57,0,32,96,10,1,58,28,66,15,62,24,78,43
女,42,凱撒飯店連鎖,39,0,19,91,5,1,40,19,71,17,60,14,75,25
女,42,高雄台電,75,3,43,97,8,5,72,22,36,32,69,20,83,56
女,43,極速超跑,103,3,64,172,7,1,103,25,93,25,139,21,148,72
女,43,臺北鯨華,105,2,65,179,10,4,105,24,90,14,125,28,152,79
男,44,彰化三大有線,75,3,41,90,16,2,74,13,57,5,40,21,77,59
男,44,雲林美津濃,58,0,31,85,8,0,60,8,67,4,51,6,74,39
男,45,桃園臺灣產險,88,1,52,133,12,3,89,19,90,7,72,29,106,67
男,45,屏東台電,95,3,54,127,9,1,94,19,76,19,78,25,105,64
女,46,臺北鯨華,75,3,31,82,6,8,73,13,40,18,62,25,64,45
女,46,凱撒飯店連鎖,48,0,33,101,0,2,50,17,69,13,64,9,82,35
男,47,屏東台電,75,3,42,82,10,2,74,12,55,10,47,16,69,54
男,47,彰化三大有線,62,0,40,101,3,1,63,21,65,7,56,17,82,44
男,48,雲林美津濃,95,3,46,98,14,2,94,16,70,9,54,23,84,62
男,48,桃園臺灣產險,87,1,52,105,12,2,88,39,86,6,45,28,93,66
女,49,新北中纖,60,0,33,110,10,2,61,15,71,10,66,17,92,45
女,49,臺北鯨華,75,3,52,130,10,1,73,22,58,11,85,15,97,63
男,50,彰化三大有線,46,0,26,71,3,1,48,17,63,4,29,14,63,30
男,50,連莊排球隊,75,3,40,68,9,6,73,10,43,3,45,17,60,55
男,51,臺北Conti,61,0,32,68,5,1,63,11,61,0,25,19,59,38
男,51,桃園臺灣產險,75,3,54,94,9,2,73,17,56,3,41,17,81,65
女,52,臺北鯨華,94,3,53,179,9,1,92,35,76,22,122,22,144,63
女,52,新北中纖,84,1,45,168,10,0,85,22,82,15,114,17,132,55
男,53,彰化三大有線,87,1,43,97,7,3,88,30,73,5,43,20,86,53
男,53,桃園臺灣產險,96,3,56,105,13,2,95,31,73,14,49,27,88,71
男,54,連莊排球隊,98,3,62,101,18,2,97,34,76,14,56,31,93,82
男,54,臺北Conti,82,1,45,106,5,5,83,31,83,4,58,13,93,55
女,55,高雄台電,75,3,46,139,6,5,74,30,61,33,106,29,106,57
女,55,極速超跑,67,0,39,130,7,3,69,23,67,24,101,17,102,49
男,56,桃園臺灣產險,86,1,45,97,10,8,87,38,80,9,36,23,82,63
男,56,連莊排球隊,97,3,48,80,14,3,96,26,70,8,37,21,64,65
男,57,屏東台電,75,3,37,78,6,5,73,29,45,19,47,19,66,48
男,57,臺北Conti,56,0,33,83,6,0,57,28,63,2,40,7,71,39
女,58,臺北鯨華,75,3,45,122,6,7,73,25,47,36,92,39,98,58
女,58,凱撒飯店連鎖,49,0,34,124,3,2,51,26,70,23,102,10,106,39
男,59,屏東台電,61,0,44,91,3,0,63,34,66,14,49,28,76,47
男,59,連莊排球隊,75,3,50,83,12,0,73,24,57,9,41,19,70,62
男,60,臺北Conti,101,3,44,113,10,3,98,32,82,10,57,23,102,57
男,60,桃園臺灣產險,103,2,56,124,14,6,104,55,86,17,63,30,106,76
女,64,凱撒飯店連鎖,46,0,31,117,3,4,46,35,69,27,78,31,93,38
女,64,新北中纖,75,3,37,90,12,8,74,12,40,14,81,11,80,57
男,65,彰化三大有線,57,0,33,87,5,2,58,27,63,17,40,23,70,40
男,65,連莊排球隊,75,3,40,70,14,3,73,21,50,5,47,12,59,57
男,66,雲林美津濃,94,3,46,99,13,5,93,36,69,18,51,23,81,64
男,66,臺北Conti,85,1,55,121,9,3,86,41,87,14,59,28,107,67
男,67,桃園臺灣產險,89,1,58,117,5,8,90,43,91,13,60,41,96,71
男,67,連莊排球隊,101,3,56,101,8,3,100,31,71,15,70,43,76,67
男,68,臺北Conti,85,1,51,122,8,2,86,29,82,18,67,22,102,61
男,68,雲林美津濃,95,3,55,107,12,4,94,33,74,12,67,29,86,71
女,69,極速超跑,75,3,50,118,3,5,73,29,58,25,90,34,101,58
女,69,凱撒飯店連鎖,59,0,42,113,3,1,61,18,69,23,88,11,88,46
男,70,桃園臺灣產險,81,1,47,110,10,1,82,46,86,14,59,26,95,58
男,70,雲林美津濃,99,3,54,103,16,2,98,31,72,16,52,24,84,72
男,71,連莊排球隊,75,3,50,77,6,6,73,25,52,9,47,39,69,62
男,71,臺北Conti,59,0,35,83,3,1,61,24,59,6,41,13,73,39
女,72,凱撒飯店連鎖,80,1,53,167,7,2,80,42,91,42,141,25,140,62
女,72,極速超跑,98,3,61,158,6,5,97,43,75,36,136,31,124,72
男,73,桃園臺灣產險,61,0,33,70,8,2,62,12,62,4,31,6,66,43
男,73,屏東台電,75,3,50,89,3,4,73,22,53,10,48,18,65,57
男,74,彰化三大有線,56,0,37,80,6,2,57,16,69,2,37,9,72,45
男,74,雲林美津濃,75,3,35,69,13,4,73,17,48,9,34,12,59,52
女,75,新北中纖,77,3,46,103,8,4,75,5,50,9,63,13,81,58
女,75,凱撒飯店連鎖,54,0,31,105,4,3,56,28,67,19,69,16,86,38
男,76,桃園臺灣產險,96,3,46,103,14,5,94,15,73,14,57,37,86,65
男,76,彰化三大有線,86,1,50,111,9,8,85,24,84,13,69,43,95,67
男,77,雲林美津濃,51,0,33,81,7,0,53,12,65,9,42,29,72,40
男,77,屏東台電,75,3,49,79,10,1,72,25,49,19,38,40,62,60
女,78,新北中纖,106,2,76,197,5,4,107,19,97,40,143,62,158,85
女,78,臺北鯨華,109,3,71,202,7,2,108,28,103,45,139,53,171,80
女,79,高雄台電,83,3,47,128,11,2,81,16,70,11,87,28,114,60
女,79,極速超跑,75,0,38,120,8,3,69,23,72,5,86,12,98,49
女,80,臺北鯨華,97,3,62,152,7,3,94,9,82,6,105,27,131,72
女,80,新北中纖,85,1,52,152,2,3,85,16,87,4,92,23,119,57
男,81,連莊排球隊,98,3,61,93,11,5,97,17,75,1,36,28,85,77
男,81,雲林美津濃,80,1,49,104,6,1,81,15,80,0,36,18,87,56
男,63,臺北Conti,87,1,50,125,14,1,88,14,85,2,61,16,106,65
男,63,彰化三大有線,100,3,59,121,10,2,99,12,75,0,63,22,98,71
女,82,新北中纖,75,3,45,117,8,6,74,7,59,0,79,21,98,59
女,82,高雄台電,60,0,41,126,7,4,61,16,69,6,92,9,103,52
女,83,臺北鯨華,73,1,47,141,6,2,74,15,88,2,91,18,124,55
女,83,極速超跑,99,3,59,122,14,2,97,13,68,6,96,23,102,75
男,84,雲林美津濃,55,0,33,92,6,1,57,18,65,3,44,19,82,40
男,84,屏東台電,75,3,40,94,11,5,73,21,52,2,58,10,70,56
男,62,連莊排球隊,110,3,68,141,14,5,109,51,98,26,64,46,116,87
男,62,雲林美津濃,106,2,59,127,8,5,106,51,91,22,74,30,112,72
男,85,彰化三大有線,80,1,50,122,9,1,81,55,84,21,60,40,102,60
男,85,屏東台電,97,3,48,108,16,1,96,42,62,27,61,39,88,65
女,86,臺北鯨華,66,0,41,132,5,4,67,29,70,41,85,25,100,50
女,86,高雄台電,77,3,47,126,11,5,75,42,63,38,87,22,104,63
女,87,凱撒飯店連鎖,53,0,35,121,1,1,55,30,68,39,88,21,100,37
女,87,極速超跑,75,3,48,111,1,7,73,29,50,41,92,24,100,56
男,88,臺北Conti,66,0,38,84,4,1,66,39,64,16,39,20,70,43
男,88,彰化三大有線,77,3,38,74,10,4,76,23,56,11,38,13,60,52
女,89,臺北鯨華,75,3,39,99,7,4,72,26,41,41,79,31,78,50
女,89,凱撒飯店連鎖,50,0,32,125,2,2,52,31,67,43,84,21,108,36
女,90,極速超跑,98,3,59,166,5,5,88,40,74,66,122,29,128,69
女,90,高雄台電,85,1,48,169,14,3,85,58,87,63,127,22,140,65
女,61,高雄台電,75,3,49,121,7,2,74,27,49,47,87,33,96,58
女,61,凱撒飯店連鎖,50,0,23,106,5,3,51,30,71,30,87,6,86,31
女,91,新北中纖,53,0,31,120,5,0,55,29,68,40,85,22,93,36
女,91,極速超跑,75,3,52,123,6,1,73,20,50,39,86,19,95,59
男,92,雲林美津濃,60,0,38,76,0,2,62,37,59,15,35,26,65,40
男,92,連莊排球隊,75,3,46,69,10,5,73,27,53,12,26,21,57,61
男,93,桃園臺灣產險,82,3,51,99,10,1,81,45,62,26,44,44,91,62
男,93,臺北Conti,70,0,37,86,6,1,71,36,64,10,45,18,71,44
女,94,極速超跑,75,3,47,103,2,5,73,28,56,46,74,25,83,54
女,94,新北中纖,59,0,34,110,4,3,61,29,63,32,72,18,96,41
男,95,雲林美津濃,108,1,63,145,14,1,109,55,93,38,83,28,128,78
男,95,桃園臺灣產險,113,3,62,136,18,2,112,51,94,29,73,41,113,82
男,96,臺北Conti,67,0,32,72,7,4,69,19,60,12,42,14,56,43
男,96,連莊排球隊,78,3,47,83,12,4,76,32,59,13,40,24,67,63
女,97,高雄台電,75,1,49,162,7,3,73,36,84,52,128,30,138,59
女,97,極速超跑,93,3,51,158,7,5,92,39,66,75,139,34,131,63
男,98,屏東台電,83,3,50,108,11,1,81,42,63,25,61,34,84,62
男,98,臺北Conti,70,0,36,100,5,3,72,45,67,22,57,27,84,44
男,99,雲林美津濃,90,1,54,107,8,1,91,46,80,18,55,44,94,63
男,99,彰化三大有線,97,3,55,106,11,2,95,51,79,17,58,45,95,68
女,100,臺北鯨華,100,2,57,191,4,5,99,49,95,81,153,58,158,66
女,100,高雄台電,105,3,66,193,13,2,105,54,94,72,156,56,167,81
男,101,雲林美津濃,98,3,51,106,13,1,97,51,71,22,61,39,93,65
男,101,屏東台電,84,1,51,118,12,1,85,58,90,13,58,42,100,64
男,102,臺北Conti,97,1,59,124,8,3,98,59,88,26,67,49,103,70
男,102,彰化三大有線,103,3,61,122,10,1,102,55,86,26,69,51,108,72
男,103,雲林美津濃,71,0,44,89,4,3,72,36,65,12,39,29,75,51
男,103,桃園臺灣產險,78,3,41,88,9,4,76,30,60,11,44,31,77,54
男,104,連莊排球隊,75,3,38,68,11,5,72,29,43,10,36,23,58,54
男,104,臺北Conti,49,0,26,70,6,0,51,21,65,9,35,16,68,32
女,105,凱撒飯店連鎖,48,0,27,107,2,3,48,27,69,17,72,8,83,32
女,105,臺北鯨華,76,3,44,116,4,6,74,20,42,33,91,30,88,54
女,106,極速超跑,88,1,51,185,9,5,89,30,85,50,129,27,145,65
女,106,新北中纖,92,3,53,159,11,4,89,33,79,53,123,38,134,68
男,107,桃園臺灣產險,54,0,30,77,4,1,56,29,58,9,40,18,65,35
男,107,連莊排球隊,75,3,41,75,12,6,72,25,47,7,35,31,65,59
男,108,臺北Conti,57,0,34,88,4,2,56,32,66,10,34,23,76,40
男,108,雲林美津濃,75,3,39,86,12,3,72,27,53,16,43,31,71,54
女,109,新北中纖,94,3,51,139,7,0,93,32,80,36,94,37,114,58
女,109,凱撒飯店連鎖,89,1,57,148,4,7,90,30,85,33,92,42,122,68
女,110,臺北鯨華,93,3,57,165,11,3,92,36,82,52,130,45,136,71
女,110,極速超跑,89,1,66,181,5,4,89,40,88,55,137,38,148,75
女,111,高雄台電,83,1,57,166,5,4,84,39,84,62,111,18,133,66
女,111,新北中纖,92,3,62,159,10,6,91,38,79,51,130,34,126,78
男,112,連莊排球隊,75,3,43,72,11,2,73,29,49,13,41,14,56,56
男,112,桃園臺灣產險,57,0,33,80,8,2,59,37,63,13,42,13,66,43
女,113,臺北鯨華,75,3,51,113,4,2,73,23,41,50,96,15,86,57
女,113,凱撒飯店連鎖,42,0,28,127,4,3,44,41,72,33,98,14,104,35
男,114,屏東台電,75,3,35,85,15,5,72,34,54,17,56,15,67,55
男,114,彰化三大有線,63,0,37,93,8,2,65,41,68,22,58,17,80,47
男,115,雲林美津濃,75,3,41,83,9,2,74,35,52,22,58,11,67,52
男,115,臺北Conti,61,0,39,89,9,1,61,40,67,11,45,14,76,49
女,116,極速超跑,94,3,64,146,7,6,93,39,75,53,96,50,113,77
女,116,新北中纖,79,1,46,138,7,1,80,49,84,37,97,39,115,54
男,117,連莊排球隊,95,3,61,110,11,2,94,57,81,23,59,47,91,74
男,117,屏東台電,90,1,63,122,9,2,91,60,84,23,55,49,104,74
女,118,新北中纖,87,1,58,163,7,4,88,53,92,57,123,48,133,69
女,118,臺北鯨華,98,3,77,190,4,4,97,44,84,79,145,51,153,85
男,119,屏東台電,95,3,48,100,19,3,94,47,70,19,56,41,87,70
男,119,雲林美津濃,78,1,56,120,2,4,79,58,85,27,55,44,97,62
女,120,臺北鯨華,112,3,84,206,6,3,111,63,100,80,144,63,167,93
女,120,極速超跑,108,2,76,184,6,5,109,61,105,67,133,56,151,87
男,121,雲林美津濃,54,0,35,69,5,3,56,36,64,5,29,31,57,43
男,121,連莊排球隊,75,3,41,60,9,5,73,30,46,12,28,32,49,55
女,122,臺北鯨華,75,3,45,112,9,3,73,22,58,31,74,42,84,57
女,122,極速超跑,61,0,36,116,3,1,63,28,69,33,90,26,98,40
男,123,連莊排球隊,75,3,49,90,9,2,74,22,54,21,55,48,73,60
男,123,屏東台電,59,0,39,89,4,1,60,40,69,18,48,37,70,44
女,124,極速超跑,114,3,67,193,16,5,114,49,99,84,147,46,155,88
女,124,臺北鯨華,106,2,66,211,7,3,106,56,107,76,144,59,166,76
男,125,屏東台電,64,0,36,78,5,3,66,36,61,10,41,30,66,44
男,125,連莊排球隊,75,3,50,85,7,0,73,32,58,19,40,39,67,57
女,126,臺北鯨華,55,0,27,103,5,3,55,25,66,22,70,31,92,35
女,126,極速超跑,75,3,55,122,6,2,75,23,54,55,80,26,89,63
男,127,連莊排球隊,0,0,0,0,0,0,0,0,0,0,0,0,0,
男,127,屏東台電,0,0,0,0,0,0,0,0,0,0,0,0,0,
